month,coin_name,symbol,open,high,low,close,volume,market_cap,monthly_return,log_return,cumulative_return,ma_20,ma_50,ma_200,rsi_14,macd,macd_signal,volatility_30d,max_drawdown,ath_price,atl_price,drawdown_from_ath,news_sentiment,news_count,news_impact_score,signal
2024-01,Aave,AAVE,78974.63,82176.1,39344.56,43646.87,7067346443,3.25,-0.4473,-0.593,0.6287,41464.53,39282.18,37099.84,68,4.748,-2.174,0.67,-1.399,78974.63,18191.65,0.447,Negative,20,-0.061,Loss
2024-02,Aave,AAVE,43646.87,54696.42,40369.52,50890.1,19160724535,9.42,0.166,0.1535,0.7946,48345.59,45801.09,43256.58,36,-1.695,-2.917,0.66,-1.797,78974.63,18191.65,0.356,Negative,18,0.054,Profit
2024-03,Aave,AAVE,50890.1,53895.65,47612.52,49907.46,47763017090,8.31,-0.0193,-0.0195,0.7753,47412.09,44916.71,42421.34,62,0.469,3.419,0.62,-1.743,78974.63,18191.65,0.368,Positive,20,-0.009,Loss
2024-04,Aave,AAVE,49907.46,54383.37,35897.26,39014.69,4048899187,4.85,-0.2183,-0.2462,0.557,37063.95,35113.22,33162.48,50,4.442,-3.39,0.78,-1.145,78974.63,18191.65,0.506,Negative,6,0.009,Loss
2024-05,Aave,AAVE,39014.69,41557.2,36708.12,38545.3,42411176346,2.66,-0.012,-0.0121,0.545,36618.03,34690.77,32763.5,41,1.788,-3.751,0.53,-1.119,78974.63,18191.65,0.512,Negative,22,-0.038,Loss
2024-06,Aave,AAVE,38545.3,41295.28,36636.84,38123.27,20883649020,6.65,-0.0109,-0.011,0.5341,36217.1,34310.94,32404.78,35,0.776,2.639,0.74,-1.096,78974.63,18191.65,0.517,Negative,21,0.034,Loss
2024-07,Aave,AAVE,38123.27,46429.16,36917.56,45488.3,40578654978,7.88,0.1932,0.1766,0.7273,43213.88,40939.47,38665.05,40,-2.077,3.474,0.54,-1.501,78974.63,18191.65,0.424,Positive,26,0.014,Profit
2024-08,Aave,AAVE,45488.3,54646.19,43251.14,51741.25,8350350361,7.86,0.1375,0.1288,0.8647,49154.19,46567.13,43980.06,64,-2.173,-3.827,0.64,-1.844,78974.63,18191.65,0.345,Positive,30,-0.005,Profit
2024-09,Aave,AAVE,51741.25,56641.13,40162.97,43900.94,4947645773,4.12,-0.1515,-0.1643,0.7132,41705.89,39510.84,37315.8,40,-0.814,-3.613,0.28,-1.413,78974.63,18191.65,0.444,Negative,14,0.062,Loss
2024-10,Aave,AAVE,43900.94,47700.45,38387.66,42478.94,43687390117,1.56,-0.0324,-0.0329,0.6808,40354.99,38231.04,36107.1,62,-3.823,3.695,0.47,-1.335,78974.63,18191.65,0.462,Positive,23,0.05,Loss
2024-11,Aave,AAVE,42478.94,43988.52,39864.29,41798.68,10946614010,1.39,-0.016,-0.0161,0.6648,39708.74,37618.81,35528.88,56,-3.05,-0.565,0.44,-1.298,78974.63,18191.65,0.471,Negative,19,-0.078,Loss
2024-12,Aave,AAVE,41798.68,43645.53,35236.19,38063.23,41119577770,4.23,-0.0894,-0.0936,0.5754,36160.07,34256.91,32353.74,52,-2.446,1.535,0.23,-1.092,78974.63,18191.65,0.518,Positive,16,-0.007,Loss
2022-01,Synthetix,SNX,34203.33,40277.65,31476.94,38261.02,45692086271,7.21,0.1186,0.1121,0.1186,36347.97,34434.92,32521.87,57,-2.903,-0.618,0.24,-0.119,38261.02,34203.33,0,Negative,14,0.071,Profit
2022-02,Synthetix,SNX,38261.02,40980.48,35497.25,39964.3,41271395330,4.39,0.0445,0.0436,0.1632,37966.08,35967.87,33969.65,52,2.116,-2.921,0.54,-0.168,39964.3,34203.33,0,Negative,14,0.06,Profit
2022-03,Synthetix,SNX,39964.3,42898.61,34297.25,37798.75,4872852524,2.93,-0.0542,-0.0557,0.109,35908.81,34018.87,32128.94,44,3.968,-0.385,0.26,-0.105,39964.3,34203.33,0.054,Negative,15,-0.05,Loss
2022-04,Synthetix,SNX,37798.75,41108.56,25163.72,27656.98,28284730269,2.77,-0.2683,-0.3124,-0.1593,26274.13,24891.28,23508.43,65,0.626,-2.993,0.77,0,39964.3,27656.98,0.308,Negative,24,-0.059,Loss
2022-05,Synthetix,SNX,27656.98,29160.28,24623.28,26846.04,39827605767,2.61,-0.0293,-0.0298,-0.1887,25503.73,24161.43,22819.13,42,3.904,-0.47,0.66,0,39964.3,26846.04,0.328,Positive,15,0.017,Loss
2022-06,Synthetix,SNX,26846.04,39137.14,24945.9,36179.12,28314104541,6.82,0.3477,0.2984,0.159,34370.17,32561.21,30752.26,33,-2.032,3.892,0.58,-0.348,39964.3,26846.04,0.095,Positive,14,0.011,Profit
2022-07,Synthetix,SNX,36179.12,46573.93,34430.85,44314.63,14363648571,3.69,0.2249,0.2028,0.3839,42098.9,39883.17,37667.44,47,4.521,2.759,0.43,-0.651,44314.63,26846.04,0,Positive,10,-0.036,Profit
2022-08,Synthetix,SNX,44314.63,57726.62,41912.3,54182.72,27545954683,2.56,0.2227,0.201,0.6065,51473.58,48764.45,46055.31,64,-3.249,-1.077,0.47,-1.018,54182.72,26846.04,0,Positive,18,0.018,Profit
2022-09,Synthetix,SNX,54182.72,68854.08,48857.02,62934.8,41866341071,9.18,0.1615,0.1497,0.7681,59788.06,56641.32,53494.58,65,4.976,2.818,0.23,-1.344,62934.8,26846.04,0,Negative,23,0.067,Profit
2022-10,Synthetix,SNX,62934.8,67555.2,54486.44,58372.14,44137741394,4.57,-0.0725,-0.0753,0.6956,55453.53,52534.93,49616.32,54,2.141,-2.966,0.72,-1.174,62934.8,26846.04,0.072,Positive,30,-0.071,Loss
2022-11,Synthetix,SNX,58372.14,66008.31,55712.1,63973.76,9403706172,1.03,0.096,0.0916,0.7915,60775.07,57576.39,54377.7,56,3.702,2.341,0.62,-1.383,63973.76,26846.04,0,Positive,24,-0.076,Profit
2022-12,Synthetix,SNX,63973.76,69767.84,62566.01,67796.63,12035443769,1.39,0.0598,0.058,0.8513,64406.8,61016.97,57627.14,32,2.308,3.117,0.48,-1.525,67796.63,26846.04,0,Positive,24,0.035,Profit
2023-01,Synthetix,SNX,67796.63,90203.38,66288.87,82982.49,5021450874,1.63,0.224,0.2021,1.0753,78833.36,74684.24,70535.11,49,-3.319,1.7,0.37,-2.091,82982.49,26846.04,0,Positive,26,0.065,Profit
2023-02,Synthetix,SNX,82982.49,86968.14,78853.4,83716.85,40297007233,1.02,0.0088,0.0088,1.0841,79531,75345.16,71159.32,33,4.676,-2.507,0.23,-2.118,83716.85,26846.04,0,Negative,19,0.012,Profit
2023-03,Synthetix,SNX,83716.85,94667.02,76236.16,91870.85,7066501055,3.68,0.0974,0.0929,1.1815,87277.31,82683.76,78090.22,66,1.115,1.9,0.65,-2.422,91870.85,26846.04,0,Negative,14,0.05,Profit
2023-04,Synthetix,SNX,91870.85,98458.8,88594.95,94574.33,48212875791,1.43,0.0294,0.029,1.211,89845.61,85116.89,80388.18,62,-4.312,1.929,0.53,-2.523,94574.33,26846.04,0,Positive,17,0.003,Profit
2023-05,Synthetix,SNX,94574.33,119877.87,87226.93,112225.68,15321173157,1.66,0.1866,0.1711,1.3976,106614.4,101003.11,95391.83,55,-0.33,1.136,0.78,-3.18,112225.68,26846.04,0,Positive,23,-0.047,Profit
2023-06,Synthetix,SNX,112225.68,124689.91,103666.1,121145.98,44551373687,1.93,0.0795,0.0765,1.4771,115088.68,109031.38,102974.08,58,-4.523,-1.788,0.45,-3.513,121145.98,26846.04,0,Positive,20,0.007,Profit
2023-07,Synthetix,SNX,121145.98,132385.08,90152.84,92194.07,27065138996,1.12,-0.239,-0.2731,1.2381,87584.37,82974.66,78364.96,58,-2.156,1.995,0.53,-2.434,121145.98,26846.04,0.239,Positive,13,0.014,Loss
2023-08,Synthetix,SNX,92194.07,98795.55,82149.37,90692.69,12438980703,1.57,-0.0163,-0.0164,1.2218,86158.05,81623.42,77088.78,43,-0.768,-2.833,0.69,-2.378,121145.98,26846.04,0.251,Positive,21,0.069,Loss
2023-09,Synthetix,SNX,90692.69,94801.33,84276.07,86001.29,36912218739,1.21,-0.0517,-0.0531,1.1701,81701.23,77401.16,73101.1,48,4.665,3.836,0.59,-2.204,121145.98,26846.04,0.29,Positive,20,0.04,Loss
2023-10,Synthetix,SNX,86001.29,94369.71,83595.08,90229.59,8013335018,1.05,0.0492,0.048,1.2192,85718.11,81206.63,76695.15,33,4.166,-1.7,0.35,-2.361,121145.98,26846.04,0.255,Negative,13,-0.063,Profit
2023-11,Synthetix,SNX,90229.59,92606.71,76277.54,84419.56,40898122614,9.74,-0.0644,-0.0666,1.1549,80198.58,75977.6,71756.62,67,-0.013,2.1,0.74,-2.145,121145.98,26846.04,0.303,Negative,10,-0.078,Loss
2023-12,Synthetix,SNX,84419.56,87946.43,60053.52,62569.15,7538495690,4.78,-0.2588,-0.2995,0.896,59440.69,56312.23,53183.78,44,2.07,-2.137,0.34,-1.331,121145.98,26846.04,0.484,Positive,19,0.038,Loss
2024-01,Synthetix,SNX,62569.15,63885.74,51482.04,54234.11,36140195190,9.14,-0.1332,-0.143,0.7628,51522.4,48810.7,46098.99,69,-1.211,3.033,0.59,-1.02,121145.98,26846.04,0.552,Positive,19,0.037,Loss
2024-02,Synthetix,SNX,54234.11,63932.8,50751.58,59113.23,37397082011,6.23,0.09,0.0861,0.8528,56157.57,53201.91,50246.25,55,-4.996,0.766,0.7,-1.202,121145.98,26846.04,0.512,Negative,17,0.006,Profit
2024-03,Synthetix,SNX,59113.23,67372.28,56024.71,62029.24,9948034427,4.14,0.0493,0.0482,0.9021,58927.78,55826.32,52724.86,33,0.838,-3.256,0.43,-1.311,121145.98,26846.04,0.488,Positive,32,0.042,Profit
2024-04,Synthetix,SNX,62029.24,67488.85,53767.47,59236.45,29707089759,2.20,-0.045,-0.0461,0.8571,56274.63,53312.81,50350.99,63,0.37,2.264,0.35,-1.207,121145.98,26846.04,0.511,Negative,9,0.076,Loss
2024-05,Synthetix,SNX,59236.45,66976.62,56597.92,62836.02,1799769952,1.12,0.0608,0.059,0.9178,59694.22,56552.42,53410.62,54,3.844,-2.756,0.38,-1.341,121145.98,26846.04,0.481,Positive,25,0.039,Profit
2024-06,Synthetix,SNX,62836.02,65325.05,55892.84,57542.17,37786453391,3.61,-0.0842,-0.088,0.8336,54665.06,51787.95,48910.84,45,3.992,-2.172,0.55,-1.143,121145.98,26846.04,0.525,Positive,15,-0.053,Loss
2024-07,Synthetix,SNX,57542.17,61096.14,40780.24,44522.7,19004968091,6.01,-0.2263,-0.2565,0.6073,42296.56,40070.43,37844.29,34,-4.55,-3.421,0.58,-0.658,121145.98,26846.04,0.632,Positive,22,-0.003,Loss
2024-08,Synthetix,SNX,44522.7,48329.12,20724.83,21568.77,8232503234,2.54,-0.5156,-0.7248,0.0918,20490.34,19411.9,18333.46,62,-3.513,-3.919,0.26,0,121145.98,21568.77,0.822,Positive,21,-0.04,Loss
2024-09,Synthetix,SNX,21568.77,25524.94,20555.3,24510.92,37971440611,9.46,0.1364,0.1279,0.2282,23285.37,22059.83,20834.28,35,0.712,-2.328,0.79,-0.136,121145.98,21568.77,0.798,Positive,9,0.069,Profit
2024-10,Synthetix,SNX,24510.92,26833.5,23438.58,23945.02,4273051570,4.57,-0.0231,-0.0234,0.2051,22747.77,21550.52,20353.27,49,0.957,-1.551,0.26,-0.11,121145.98,21568.77,0.802,Positive,22,-0.073,Loss
2024-11,Synthetix,SNX,23945.02,25256.76,18015.42,19122.95,1846449181,3.65,-0.2014,-0.2249,0.0037,18166.8,17210.65,16254.5,48,-3.474,1.049,0.44,0,121145.98,19122.95,0.842,Negative,18,-0.059,Loss
2024-12,Synthetix,SNX,19122.95,20554.36,17846.27,19040.88,7301680346,5.27,-0.0043,-0.0043,-0.0006,18088.84,17136.79,16184.75,33,1.106,2.066,0.48,0,121145.98,19040.88,0.843,Negative,17,0.022,Loss
2022-01,Compound,COMP,16413.26,16785.97,13950.74,15474.59,46416776017,7.44,-0.0572,-0.0589,-0.0572,14700.86,13927.13,13153.4,56,-0.578,-0.576,0.72,0,16413.26,15474.59,0.057,Negative,19,-0.021,Loss
2022-02,Compound,COMP,15474.59,16333.5,12298.01,13058.39,33379817275,1.76,-0.1561,-0.1698,-0.2133,12405.47,11752.55,11099.63,69,0.706,0.372,0.42,0,16413.26,13058.39,0.204,Positive,23,0.045,Loss
2022-03,Compound,COMP,13058.39,13748.23,11913.19,13137.89,16358434573,1.13,0.0061,0.0061,-0.2072,12480.99,11824.1,11167.21,69,-3.587,-1.82,0.72,-0.006,16413.26,13058.39,0.2,Negative,15,0.066,Profit
2022-04,Compound,COMP,13137.89,17305.9,12787.16,15934.41,26649647062,2.18,0.2129,0.193,0.0056,15137.69,14340.97,13544.25,60,-1.098,-1.99,0.67,-0.22,16413.26,13058.39,0.029,Negative,28,0.055,Profit
2022-05,Compound,COMP,15934.41,16297.47,14479.56,15172.97,24194960572,1.18,-0.0478,-0.049,-0.0422,14414.32,13655.67,12897.03,69,-2.093,0.905,0.35,-0.162,16413.26,13058.39,0.076,Positive,14,-0.002,Loss
2022-06,Compound,COMP,15172.97,19883.91,13957.38,19141.6,15176852104,1.09,0.2616,0.2323,0.2194,18184.52,17227.44,16270.36,48,1.802,-0.594,0.78,-0.466,19141.6,13058.39,0,Negative,19,-0.046,Profit
2022-07,Compound,COMP,19141.6,22650.29,17875.17,22121.12,34312416779,3.54,0.1557,0.1447,0.375,21015.07,19909.01,18802.96,36,-0.905,-0.899,0.63,-0.694,22121.12,13058.39,0,Negative,18,0.019,Profit
2022-08,Compound,COMP,22121.12,22648.71,20141.09,20726.56,1687845207,4.05,-0.063,-0.0651,0.312,19690.23,18653.9,17617.57,50,-1.014,3.227,0.7,-0.587,22121.12,13058.39,0.063,Positive,17,0.059,Loss
2022-09,Compound,COMP,20726.56,22024.46,18857.8,20217.65,33390932015,5.62,-0.0246,-0.0249,0.2875,19206.76,18195.88,17185,35,-1.581,-3.271,0.23,-0.548,22121.12,13058.39,0.086,Negative,8,-0.045,Loss
2022-10,Compound,COMP,20217.65,21414.5,14451.24,15393.17,39055510992,1.06,-0.2386,-0.2726,0.0488,14623.52,13853.86,13084.2,63,4.905,3.698,0.3,-0.179,22121.12,13058.39,0.304,Positive,24,0.026,Loss
2022-11,Compound,COMP,15393.17,17488.63,14112.83,16473.4,39848221234,1.02,0.0702,0.0678,0.119,15649.73,14826.06,14002.39,44,1.582,0.906,0.59,-0.262,22121.12,13058.39,0.255,Positive,19,-0.074,Profit
2022-12,Compound,COMP,16473.4,17359.35,14623.32,14946.02,1332422873,1.64,-0.0927,-0.0973,0.0263,14198.72,13451.42,12704.11,51,4.907,1.392,0.79,-0.145,22121.12,13058.39,0.324,Positive,4,0.078,Loss
2023-01,Compound,COMP,14946.02,16212.82,13959.46,14481.64,9692690992,1.83,-0.0311,-0.0316,-0.0048,13757.56,13033.48,12309.4,48,4.706,0.371,0.61,-0.109,22121.12,13058.39,0.345,Positive,12,0.035,Loss
2023-02,Compound,COMP,14481.64,15910.17,13771.09,14915.12,33357943684,7.53,0.0299,0.0295,0.0251,14169.37,13423.61,12677.85,53,-4.837,2.567,0.78,-0.142,22121.12,13058.39,0.326,Negative,26,0.039,Profit
2023-03,Compound,COMP,14915.12,15505.38,13382.96,13725.37,41624635219,1.21,-0.0798,-0.0831,-0.0546,13039.1,12352.83,11666.56,59,1.325,-3.088,0.42,-0.051,22121.12,13058.39,0.38,Positive,17,0.067,Loss
2023-04,Compound,COMP,13725.37,16108.33,13402.05,14965.21,29338071973,1.73,0.0903,0.0865,0.0357,14216.95,13468.69,12720.43,59,0.266,-0.899,0.62,-0.146,22121.12,13058.39,0.323,Positive,16,0.071,Profit
2023-05,Compound,COMP,14965.21,15752.38,12202.73,12809.24,48121132447,1.51,-0.1441,-0.1556,-0.1084,12168.78,11528.31,10887.85,67,-0.719,-1.677,0.2,0,22121.12,12809.24,0.421,Negative,13,-0.054,Loss
2023-06,Compound,COMP,12809.24,13798.44,9105.97,9353.71,33319630354,5.74,-0.2698,-0.3144,-0.3781,8886.02,8418.34,7950.65,56,-3.603,2.115,0.62,0,22121.12,9353.71,0.577,Positive,8,0.04,Loss
2023-07,Compound,COMP,9353.71,10557.89,8550.1,9785.55,28583664696,7.64,0.0462,0.0451,-0.332,9296.27,8806.99,8317.72,55,-4.237,2.755,0.73,-0.046,22121.12,9353.71,0.558,Negative,11,-0.075,Profit
2023-08,Compound,COMP,9785.55,10658.08,8718.69,9594.6,13590106862,3.65,-0.0195,-0.0197,-0.3515,9114.87,8635.14,8155.41,52,-2.602,-2.845,0.67,-0.026,22121.12,9353.71,0.566,Negative,18,-0.034,Loss
2023-09,Compound,COMP,9594.6,10483.32,9341.55,9585.64,16780029016,7.00,-0.0009,-0.0009,-0.3524,9106.36,8627.08,8147.8,55,2.49,1.789,0.28,-0.025,22121.12,9353.71,0.567,Positive,8,-0.075,Loss
2023-10,Compound,COMP,9585.64,10227.78,8028.68,8781.64,36197171632,8.81,-0.0839,-0.0876,-0.4363,8342.55,7903.47,7464.39,33,-2.898,0.182,0.32,0,22121.12,8781.64,0.603,Negative,17,0.07,Loss
2023-11,Compound,COMP,8781.64,10541.47,8575.27,10281.31,4201867160,1.65,0.1708,0.1577,-0.2655,9767.25,9253.18,8739.12,54,3.332,-0.213,0.47,-0.171,22121.12,8781.64,0.535,Positive,16,-0.018,Profit
2023-12,Compound,COMP,10281.31,10535.55,9822.23,10269.31,29797496052,1.24,-0.0012,-0.0012,-0.2667,9755.84,9242.38,8728.91,40,1.364,0.658,0.42,-0.169,22121.12,8781.64,0.536,Positive,27,0.053,Loss
2024-01,Compound,COMP,10269.31,12223.72,10027.41,11201.51,40189845324,1.69,0.0908,0.0869,-0.1759,10641.43,10081.36,9521.28,30,3.322,1.273,0.64,-0.276,22121.12,8781.64,0.494,Positive,20,-0.043,Profit
2024-02,Compound,COMP,11201.51,11452.71,10240.12,10945.59,6416603618,2.52,-0.0228,-0.0231,-0.1987,10398.32,9851.04,9303.76,68,-0.313,0.198,0.57,-0.246,22121.12,8781.64,0.505,Positive,25,0.04,Loss
2024-03,Compound,COMP,10945.59,11899.38,9238.36,10178.32,1742902569,1.32,-0.0701,-0.0727,-0.2688,9669.4,9160.49,8651.57,47,-4.579,-0.388,0.7,-0.159,22121.12,8781.64,0.54,Negative,11,0.015,Loss
2024-04,Compound,COMP,10178.32,10843.69,9516.74,10320.76,9389693628,2.26,0.014,0.0139,-0.2548,9804.72,9288.68,8772.65,33,2.352,-0.523,0.65,-0.175,22121.12,8781.64,0.533,Positive,13,-0.016,Profit
2024-05,Compound,COMP,10320.76,10560.6,8966.21,9556.85,27412380007,3.30,-0.074,-0.0769,-0.3289,9079.01,8601.17,8123.32,66,4.155,1.327,0.21,-0.088,22121.12,8781.64,0.568,Negative,28,-0.066,Loss
2024-06,Compound,COMP,9556.85,10458.12,7779.7,8563.07,28531877587,1.63,-0.104,-0.1098,-0.4329,8134.92,7706.76,7278.61,46,1.771,-3.615,0.48,0,22121.12,8563.07,0.613,Negative,17,0.07,Loss
2024-07,Compound,COMP,8563.07,8983.17,6951.55,7134.88,40331947127,7.86,-0.1668,-0.1825,-0.5996,6778.14,6421.4,6064.65,66,-1.75,1.229,0.29,0,22121.12,7134.88,0.677,Negative,23,-0.027,Loss
2024-08,Compound,COMP,7134.88,8313.9,6727.87,7985.24,19224469437,1.53,0.1192,0.1126,-0.4805,7585.98,7186.72,6787.45,48,-2.906,-3.89,0.78,-0.119,22121.12,7134.88,0.639,Positive,23,0.022,Profit
2024-09,Compound,COMP,7985.24,9008.94,7434.37,8539.63,10903506685,2.38,0.0694,0.0671,-0.411,8112.65,7685.67,7258.68,41,0.428,-3.999,0.71,-0.197,22121.12,7134.88,0.614,Positive,11,0.08,Profit
2024-10,Compound,COMP,8539.63,9804.16,8041.44,9368.34,46194701722,3.68,0.097,0.0926,-0.314,8899.92,8431.5,7963.09,64,1.113,2.152,0.54,-0.313,22121.12,7134.88,0.576,Positive,11,0.031,Profit
2024-11,Compound,COMP,9368.34,10503.32,8537.27,9588.44,19292154102,2.67,0.0235,0.0232,-0.2905,9109.01,8629.59,8150.17,68,-1.425,1.369,0.37,-0.344,22121.12,7134.88,0.567,Positive,12,0.026,Profit
2024-12,Compound,COMP,9588.44,11071.78,8996.64,10313.29,6092170710,1.76,0.0756,0.0729,-0.2149,9797.63,9281.96,8766.3,50,1.367,2.481,0.42,-0.445,22121.12,7134.88,0.534,Negative,10,-0.026,Profit
2022-01,Curve DAO,CRV,2242.74,2915.24,2190.87,2692.1,19109076436,2.96,0.2004,0.1826,0.2004,2557.5,2422.89,2288.29,59,1.852,2.134,0.21,-0.2,2692.1,2242.74,0,Positive,24,-0.018,Profit
2022-02,Curve DAO,CRV,2692.1,3564.32,2481.52,3321.78,49746074146,1.05,0.2339,0.2102,0.4343,3155.69,2989.6,2823.51,59,-4.955,-0.441,0.46,-0.481,3321.78,2242.74,0,Negative,16,-0.03,Profit
2022-03,Curve DAO,CRV,3321.78,3591.29,2465.46,2701.8,13279215696,4.20,-0.1866,-0.2066,0.2476,2566.71,2431.62,2296.53,65,3.553,-0.92,0.48,-0.205,3321.78,2242.74,0.187,Positive,10,0.024,Loss
2022-04,Curve DAO,CRV,2701.8,2994.58,2442.71,2744.31,35023173630,1.37,0.0157,0.0156,0.2634,2607.09,2469.88,2332.66,39,-4.711,-3.807,0.45,-0.224,3321.78,2242.74,0.174,Positive,9,-0.045,Profit
2022-05,Curve DAO,CRV,2744.31,3086.14,2681.55,2945.25,9298161943,5.88,0.0732,0.0707,0.3366,2797.98,2650.72,2503.46,50,-3.22,1.262,0.54,-0.313,3321.78,2242.74,0.113,Positive,21,-0.055,Profit
2022-06,Curve DAO,CRV,2945.25,3337.5,2671.06,3048.76,41958257250,4.16,0.0351,0.0345,0.3717,2896.33,2743.89,2591.45,38,4.894,-2.791,0.61,-0.359,3321.78,2242.74,0.082,Positive,11,-0.007,Profit
2022-07,Curve DAO,CRV,3048.76,3518.94,2775.74,3381.15,20950875231,4.40,0.109,0.1035,0.4807,3212.09,3043.04,2873.98,31,-0.145,-3.326,0.3,-0.508,3381.15,2242.74,0,Positive,25,-0.075,Profit
2022-08,Curve DAO,CRV,3381.15,3703.23,3111.8,3281.81,43382687126,4.37,-0.0294,-0.0298,0.4514,3117.72,2953.63,2789.54,33,0.195,0.777,0.42,-0.463,3381.15,2242.74,0.029,Positive,5,0.002,Loss
2022-09,Curve DAO,CRV,3281.81,3569.71,3151.71,3452.6,5547609454,1.39,0.052,0.0507,0.5034,3279.97,3107.34,2934.71,44,2.628,-2.588,0.42,-0.539,3452.6,2242.74,0,Positive,14,0.013,Profit
2022-10,Curve DAO,CRV,3452.6,3708.17,2814.4,2971.12,7006052918,1.47,-0.1395,-0.1502,0.364,2822.56,2674,2525.45,38,-3.271,-0.435,0.7,-0.325,3452.6,2242.74,0.139,Positive,29,0.053,Loss
2022-11,Curve DAO,CRV,2971.12,3099.85,2595.51,2761.72,31842990778,5.52,-0.0705,-0.0731,0.2935,2623.63,2485.55,2347.46,40,3.43,2.566,0.24,-0.231,3452.6,2242.74,0.2,Positive,15,-0.035,Loss
2022-12,Curve DAO,CRV,2761.72,3021.87,2412.65,2548.9,9038294683,3.49,-0.0771,-0.0802,0.2164,2421.45,2294.01,2166.56,35,-0.544,-1.6,0.26,-0.137,3452.6,2242.74,0.262,Positive,22,-0.074,Loss
2023-01,Curve DAO,CRV,2548.9,2783.48,2373.44,2641.55,33341228484,1.77,0.0363,0.0357,0.2528,2509.47,2377.39,2245.31,33,4.606,-0.498,0.44,-0.178,3452.6,2242.74,0.235,Positive,9,-0.054,Profit
2023-02,Curve DAO,CRV,2641.55,3115.61,2560,3006.96,13897498582,4.25,0.1383,0.1296,0.3911,2856.61,2706.27,2555.92,46,3.773,-0.672,0.22,-0.341,3452.6,2242.74,0.129,Positive,13,-0.025,Profit
2023-03,Curve DAO,CRV,3006.96,3905.98,2765.99,3684.81,37704215450,2.73,0.2254,0.2033,0.6165,3500.57,3316.33,3132.09,51,-4.338,2.453,0.43,-0.643,3684.81,2242.74,0,Negative,11,0.01,Profit
2023-04,Curve DAO,CRV,3684.81,4638.1,3486.67,4518.4,48056175101,5.14,0.2262,0.2039,0.8427,4292.48,4066.56,3840.64,69,0.754,-3.152,0.5,-1.015,4518.4,2242.74,0,Positive,19,-0.004,Profit
2023-05,Curve DAO,CRV,4518.4,4932.78,3830.56,4009.23,11524090915,4.79,-0.1127,-0.1196,0.7301,3808.77,3608.31,3407.85,47,-0.928,-1.646,0.66,-0.788,4518.4,2242.74,0.113,Positive,9,-0.01,Loss
2023-06,Curve DAO,CRV,4009.23,4223.66,2704.79,2952.34,23649169268,3.53,-0.2636,-0.306,0.4664,2804.72,2657.1,2509.49,56,-2.07,-2.261,0.42,-0.316,4518.4,2242.74,0.347,Negative,14,0.041,Loss
2023-07,Curve DAO,CRV,2952.34,3298.84,2881.04,3232.66,45729341206,7.91,0.095,0.0907,0.5614,3071.03,2909.4,2747.76,63,1.921,-2.123,0.74,-0.441,4518.4,2242.74,0.285,Positive,24,-0.012,Profit
2023-08,Curve DAO,CRV,3232.66,3466.63,2310.96,2538.25,20992286737,1.81,-0.2148,-0.2418,0.3466,2411.34,2284.43,2157.51,48,-4.127,-0.53,0.29,-0.132,4518.4,2242.74,0.438,Positive,17,0.04,Loss
2023-09,Curve DAO,CRV,2538.25,2605.13,2350.32,2442.58,42838046999,3.54,-0.0377,-0.0384,0.3089,2320.45,2198.32,2076.19,64,0.979,0.613,0.61,-0.089,4518.4,2242.74,0.459,Positive,16,-0.036,Loss
2023-10,Curve DAO,CRV,2442.58,2517.69,2343.53,2422.44,48181121658,3.13,-0.0082,-0.0083,0.3006,2301.32,2180.2,2059.07,47,3.312,-1.598,0.28,-0.08,4518.4,2242.74,0.464,Negative,13,-0.065,Loss
2023-11,Curve DAO,CRV,2422.44,2607.98,1747.76,1923.24,3487221823,8.25,-0.2061,-0.2308,0.0946,1827.08,1730.92,1634.76,46,-1.504,-1.469,0.72,0,4518.4,1923.24,0.574,Positive,31,-0.018,Loss
2023-12,Curve DAO,CRV,1923.24,2279.1,1746.21,2150.22,35832915749,3.63,0.118,0.1116,0.2126,2042.71,1935.2,1827.69,33,-4.442,0.269,0.63,-0.118,4518.4,1923.24,0.524,Negative,10,-0.058,Profit
2024-01,Curve DAO,CRV,2150.22,2207.76,1525.29,1604.4,39487514237,3.12,-0.2538,-0.2928,-0.0413,1524.18,1443.96,1363.74,69,-3.538,3.049,0.55,0,4518.4,1604.4,0.645,Negative,6,0.027,Loss
2024-02,Curve DAO,CRV,1604.4,1706.82,1451.48,1523.3,43139833779,1.16,-0.0506,-0.0519,-0.0918,1447.13,1370.97,1294.8,55,-4.582,-3.611,0.52,0,4518.4,1523.3,0.663,Positive,11,-0.017,Loss
2024-03,Curve DAO,CRV,1523.3,1657.31,1451.63,1497.48,31581980412,1.54,-0.0169,-0.0171,-0.1088,1422.61,1347.73,1272.86,35,-3.388,1.456,0.68,0,4518.4,1497.48,0.669,Negative,25,0.006,Loss
2024-04,Curve DAO,CRV,1497.48,1566.08,1336.68,1448.92,17356412765,1.19,-0.0324,-0.033,-0.1412,1376.47,1304.03,1231.58,41,-0.591,-2.352,0.67,0,4518.4,1448.92,0.679,Negative,9,-0.012,Loss
2024-05,Curve DAO,CRV,1448.92,1550.15,1231.39,1344.46,43342439614,1.96,-0.0721,-0.0748,-0.2133,1277.23,1210.01,1142.79,65,2.923,-1.669,0.26,0,4518.4,1344.46,0.702,Positive,18,-0.078,Loss
